level_0,index,date_reg,type,maker,model,colour,fuel,state
25850,133313,2025-03-12,window_van,Toyota,Vellfire,black,petrol,W.P. Kuala Lumpur
25851,133316,2025-03-12,window_van,Toyota,Vellfire,black,petrol,Selangor
25852,133317,2025-03-12,window_van,Toyota,Vellfire,white,petrol,Kelantan
25853,133318,2025-03-12,window_van,Toyota,Vellfire,black,petrol,Melaka
25855,133320,2025-03-12,window_van,Toyota,Vellfire,black,petrol,Johor
25857,133322,2025-03-12,motokar_pelbagai_utiliti,Toyota,Veloz,black,petrol,Kedah
25860,133325,2025-03-12,motokar_pelbagai_utiliti,Toyota,Veloz,red,petrol,Pahang
25867,133340,2025-03-12,motokar,Toyota,Vios,black,petrol,Melaka
25868,133344,2025-03-12,motokar,Toyota,Vios,silver,petrol,W.P. Kuala Lumpur
25869,133345,2025-03-12,motokar,Toyota,Vios,black,petrol,Selangor
25871,133354,2025-03-12,motokar,Toyota,Vios,white,petrol,Kelantan
25872,133356,2025-03-12,motokar,Toyota,Vios,white,petrol,W.P. Kuala Lumpur
25873,133361,2025-03-12,motokar,Toyota,Vios,black,petrol,Kedah
25874,133393,2025-03-12,motokar,Toyota,Vios,silver,petrol,Selangor
25877,133442,2025-03-12,window_van,Toyota,Voxy,white,petrol,Johor
25880,133449,2025-03-12,motokar,Toyota,Yaris,white,petrol,Kedah
25885,133471,2025-03-12,jip,Volvo,XC60,black,hybrid_petrol,Sabah
25889,133475,2025-03-12,window_van,Weststar Maxus,MIFA 9,maroon,electric,Johor
25893,133479,2025-03-12,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
25895,133482,2025-03-12,window_van,Zeekr,009,black,electric,Perak
25896,133483,2025-03-12,window_van,Zeekr,009,blue,electric,Sarawak
25897,133484,2025-03-13,motokar,Aston Martin,DB12,green,petrol,W.P. Kuala Lumpur
25901,133489,2025-03-13,motokar,BMW,5 Series,black,petrol,W.P. Kuala Lumpur
25902,133490,2025-03-13,motokar,BMW,5 Series,white,petrol,W.P. Kuala Lumpur
25903,133493,2025-03-13,motokar,BMW,5 Series,white,petrol,Selangor
25905,133495,2025-03-13,motokar,BMW,7 Series,black,hybrid_petrol,W.P. Kuala Lumpur
25907,133497,2025-03-13,jip,BMW,X3,black,petrol,W.P. Kuala Lumpur
25908,133498,2025-03-13,jip,BMW,X4,white,petrol,W.P. Kuala Lumpur
25911,133501,2025-03-13,jip,BMW,X7,grey,petrol,Johor
25922,133513,2025-03-13,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Selangor
25928,133524,2025-03-13,motokar,BYD,Seal,white,electric,W.P. Kuala Lumpur
25929,133526,2025-03-13,jip,BYD,Sealion,white,electric,Sabah
25931,133528,2025-03-13,jip,BYD,Sealion,white,electric,Kelantan
25933,133530,2025-03-13,jip,BYD,Sealion,white,electric,Sarawak
25934,133532,2025-03-13,jip,BYD,Sealion,white,electric,Johor
25935,133533,2025-03-13,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
25937,133539,2025-03-13,jip,BYD,Sealion,grey,electric,Sabah
25938,133541,2025-03-13,motokar,Bentley,Mulsanne,black,petrol,W.P. Kuala Lumpur
25939,133542,2025-03-13,window_van,Cam,Kingo,white,greendiesel,Pahang
25940,133543,2025-03-13,window_van,Cam,Placer-X,white,greendiesel,W.P. Kuala Lumpur
25941,133544,2025-03-13,window_van,Cam,Placer-X,yellow,greendiesel,Johor
25942,133547,2025-03-13,window_van,Cam,Placer-X,yellow,greendiesel,Pulau Pinang
25947,133558,2025-03-13,jip,Chery,Jaecoo J7,black,petrol,Selangor
25948,133559,2025-03-13,jip,Chery,Jaecoo J7,black,petrol,W.P. Kuala Lumpur
25949,133560,2025-03-13,jip,Chery,Jaecoo J7,white,petrol,W.P. Kuala Lumpur
25950,133576,2025-03-13,jip,Chery,Jaecoo J7,silver,petrol,Perak
25951,133577,2025-03-13,jip,Chery,Jaecoo J7,silver,hybrid_petrol,Perak
25953,133588,2025-03-13,jip,Chery,Jaecoo J7,green,petrol,Johor
25957,133597,2025-03-13,jip,Chery,Omoda 5,grey,petrol,W.P. Kuala Lumpur
25958,133606,2025-03-13,jip,Chery,Omoda 5,black,petrol,Terengganu
25961,133614,2025-03-13,jip,Chery,Omoda 9,white,petrol,Pulau Pinang
25964,133618,2025-03-13,jip,Chery,Omoda 9,white,petrol,Johor
25965,133626,2025-03-13,jip,Chery,Omoda 9,black,petrol,Selangor
25970,133642,2025-03-13,jip,Chery,Tiggo,black,petrol,Sarawak
25971,133657,2025-03-13,jip,Daihatsu,Taft,green,petrol,Kedah
25972,133658,2025-03-13,jip,Daihatsu,Taft,green,petrol,Johor
25973,133659,2025-03-13,window_van,Denza,D9 Advanced,black,electric,W.P. Kuala Lumpur
25977,133665,2025-03-13,window_van,Denza,D9 Advanced,white,electric,W.P. Kuala Lumpur
25978,133667,2025-03-13,window_van,Denza,D9 Premium,blue,electric,W.P. Kuala Lumpur
25979,133668,2025-03-13,motokar,Ferrari,296,red,hybrid_petrol,W.P. Kuala Lumpur
25980,133669,2025-03-13,motokar,Ferrari,F8,red,petrol,W.P. Kuala Lumpur
25984,133673,2025-03-13,pick_up,Ford,Ranger,grey,greendiesel,Sarawak
25985,133674,2025-03-13,pick_up,Ford,Ranger,grey,greendiesel,Melaka
25986,133675,2025-03-13,pick_up,Ford,Ranger,black,petrol,Pulau Pinang
25990,133684,2025-03-13,pick_up,Ford,Ranger,black,greendiesel,W.P. Kuala Lumpur
25991,133688,2025-03-13,pick_up,Ford,Ranger,grey,greendiesel,W.P. Kuala Lumpur
25992,133690,2025-03-13,window_van,Foton,View,white,greendiesel,Johor
25993,133691,2025-03-13,window_van,Foton,View,white,diesel,W.P. Kuala Lumpur
25994,133692,2025-03-13,window_van,Foton,View,white,greendiesel,Selangor
25999,133697,2025-03-13,jip,Great Wall,Haval H6,silver,hybrid_petrol,W.P. Kuala Lumpur
26002,133703,2025-03-13,motokar,Great Wall,Ora,beige,electric,Johor
26004,133705,2025-03-13,motokar,Great Wall,Ora,green,electric,Sabah
26005,133706,2025-03-13,jip,Great Wall,Tank 300,black,petrol,Pulau Pinang
26010,133711,2025-03-13,jip,Honda,CR-V,blue,hybrid_petrol,Melaka
26011,133712,2025-03-13,jip,Honda,CR-V,blue,hybrid_petrol,Pahang
26012,133714,2025-03-13,jip,Honda,CR-V,silver,petrol,Johor
26016,133724,2025-03-13,jip,Honda,CR-V,red,hybrid_petrol,W.P. Kuala Lumpur
26024,133772,2025-03-13,motokar,Honda,City,grey,petrol,Sabah
26026,133781,2025-03-13,motokar,Honda,City,grey,petrol,W.P. Kuala Lumpur
26027,133787,2025-03-13,motokar,Honda,City,white,petrol,W.P. Kuala Lumpur
26028,133789,2025-03-13,motokar,Honda,City,white,petrol,Johor
26030,133814,2025-03-13,motokar,Honda,City,grey,petrol,Johor
26031,133817,2025-03-13,motokar,Honda,City,silver,petrol,Selangor
26033,133834,2025-03-13,motokar,Honda,City,grey,petrol,Selangor
26036,133889,2025-03-13,motokar,Honda,City,grey,hybrid_petrol,Selangor
26037,133897,2025-03-13,motokar,Honda,City,grey,petrol,Kedah
26038,133898,2025-03-13,motokar,Honda,City,grey,petrol,Pulau Pinang
26044,133939,2025-03-13,motokar,Honda,Civic,grey,petrol,W.P. Kuala Lumpur
26045,133940,2025-03-13,motokar,Honda,Civic,white,petrol,Selangor
26046,133957,2025-03-13,motokar,Honda,Civic,black,petrol,Selangor
26047,133964,2025-03-13,motokar,Honda,Civic,blue,petrol,W.P. Kuala Lumpur
26049,133991,2025-03-13,motokar,Honda,Civic,white,petrol,W.P. Kuala Lumpur
26052,133998,2025-03-13,motokar,Honda,HR-V,black,petrol,Selangor
26057,134012,2025-03-13,motokar,Honda,HR-V,grey,petrol,Melaka
26059,134016,2025-03-13,motokar,Honda,HR-V,white,petrol,Sabah
26061,134024,2025-03-13,motokar,Honda,HR-V,grey,petrol,Terengganu
26062,134038,2025-03-13,motokar,Honda,HR-V,grey,petrol,Kedah
26063,134044,2025-03-13,motokar,Honda,HR-V,black,petrol,Melaka
26064,134055,2025-03-13,motokar,Honda,HR-V,silver,petrol,Kelantan
26065,134059,2025-03-13,motokar,Honda,HR-V,grey,hybrid_petrol,W.P. Kuala Lumpur
26066,134068,2025-03-13,motokar,Honda,HR-V,grey,petrol,Johor
26068,134091,2025-03-13,motokar,Honda,HR-V,silver,petrol,Negeri Sembilan
26069,134102,2025-03-13,motokar,Honda,HR-V,silver,petrol,Johor
26071,134122,2025-03-13,window_van,Honda,Odyssey,black,petrol,W.P. Kuala Lumpur
26074,134126,2025-03-13,window_van,Honda,STEPWGN,white,petrol,Perlis
26075,134127,2025-03-13,window_van,Honda,STEPWGN,black,petrol,W.P. Kuala Lumpur
26076,134128,2025-03-13,window_van,Honda,STEPWGN,grey,petrol,W.P. Kuala Lumpur
26080,134133,2025-03-13,motokar,Honda,WR-V,silver,petrol,W.P. Kuala Lumpur
26083,134138,2025-03-13,motokar,Honda,WR-V,silver,petrol,Perak
26084,134139,2025-03-13,motokar,Honda,WR-V,silver,petrol,Kelantan
26086,134146,2025-03-13,motokar,Honda,WR-V,black,petrol,Selangor
26087,134147,2025-03-13,motokar,Honda,WR-V,red,petrol,W.P. Kuala Lumpur
26091,134163,2025-03-13,pick_up,Isuzu,D-Max,silver,greendiesel,W.P. Kuala Lumpur
26093,134165,2025-03-13,pick_up,Isuzu,D-Max,black,diesel,Johor
26094,134167,2025-03-13,pick_up,Isuzu,D-Max,blue,diesel,W.P. Kuala Lumpur
26099,134182,2025-03-13,jip,Jaguar,I-Pace,black,electric,W.P. Kuala Lumpur
26100,134183,2025-03-13,motokar,Jaguar,XF,white,petrol,W.P. Kuala Lumpur
26102,134185,2025-03-13,window_van,Kia,Carnival,white,diesel,Sabah
26103,134186,2025-03-13,window_van,Kia,Carnival,black,diesel,W.P. Kuala Lumpur
26104,134187,2025-03-13,window_van,Kia,Carnival,white,diesel,Selangor
26106,134189,2025-03-13,motokar,Lamborghini,Revuelto,purple,hybrid_petrol,W.P. Kuala Lumpur
26107,134190,2025-03-13,jip,Land Rover,Defender,grey,petrol,W.P. Kuala Lumpur
26109,134192,2025-03-13,jip,Land Rover,Defender,blue,petrol,Selangor
26112,134195,2025-03-13,motokar,Lexus,IS,black,petrol,Melaka
26114,134197,2025-03-13,jip,Lexus,LX,black,petrol,Pulau Pinang
26115,134198,2025-03-13,jip,Lexus,NX,white,petrol,Selangor
26119,134203,2025-03-13,jip,Lexus,RX,white,petrol,Terengganu
26120,134204,2025-03-13,jip,Lexus,RX,black,petrol,Pulau Pinang
26121,134205,2025-03-13,jip,Lexus,RX,white,petrol,W.P. Kuala Lumpur
26122,134206,2025-03-13,jip,Lexus,RX,black,petrol,W.P. Kuala Lumpur
26124,134209,2025-03-13,jip,Lexus,RX,white,petrol,Selangor
26125,134211,2025-03-13,jip,Lexus,RX,black,petrol,Johor
26126,134214,2025-03-13,motokar,MG,Cyberster,white,electric,W.P. Kuala Lumpur
26127,134215,2025-03-13,motokar,MG,Cyberster,red,electric,Selangor
26128,134217,2025-03-13,motokar,MG,Cyberster,red,electric,Johor
26131,134220,2025-03-13,jip,MG,MG HS,grey,petrol,W.P. Kuala Lumpur
26133,134222,2025-03-13,motokar,MG,MG5,white,petrol,Pulau Pinang
26134,134223,2025-03-13,motokar,MG,MG5,grey,petrol,Sarawak
26137,134226,2025-03-13,jip,Maserati,Grecale,silver,petrol,W.P. Kuala Lumpur
26144,134233,2025-03-13,motokar,Mazda,CX-30,gold,petrol,Selangor
26146,134235,2025-03-13,motokar,Mazda,CX-30,white,petrol,Selangor
26147,134236,2025-03-13,motokar,Mazda,CX-30,blue,petrol,W.P. Kuala Lumpur
26157,134273,2025-03-13,jip,Mazda,CX-8,grey,petrol,W.P. Kuala Lumpur
26160,134276,2025-03-13,motokar,Mercedes Benz,A-Class,black,petrol,W.P. Kuala Lumpur
26161,134277,2025-03-13,motokar,Mercedes Benz,A-Class,red,petrol,Kedah
26162,134278,2025-03-13,motokar,Mercedes Benz,A-Class,grey,petrol,Kelantan
26166,134283,2025-03-13,motokar,Mercedes Benz,CLA,silver,petrol,W.P. Kuala Lumpur
26167,134284,2025-03-13,motokar,Mercedes Benz,CLA,white,petrol,W.P. Kuala Lumpur
26168,134285,2025-03-13,motokar,Mercedes Benz,CLA,yellow,petrol,W.P. Kuala Lumpur
26170,134287,2025-03-13,motokar,Mercedes Benz,E-Class,black,hybrid_petrol,W.P. Kuala Lumpur
26171,134288,2025-03-13,motokar,Mercedes Benz,E-Class,black,hybrid_petrol,Pulau Pinang
26176,134293,2025-03-13,jip,Mercedes Benz,G-Class,white,petrol,Terengganu
26177,134294,2025-03-13,jip,Mercedes Benz,G-Class,grey,petrol,Kedah
26178,134295,2025-03-13,jip,Mercedes Benz,GLA,grey,petrol,W.P. Kuala Lumpur
26181,134298,2025-03-13,jip,Mercedes Benz,GLC,black,hybrid_petrol,W.P. Kuala Lumpur
26184,134305,2025-03-13,jip,Mercedes Benz,GLC,white,petrol,W.P. Kuala Lumpur
26187,134308,2025-03-13,motokar,Mercedes Benz,SLC,grey,petrol,W.P. Kuala Lumpur
26188,134309,2025-03-13,jip,Mini,Aceman,blue,electric,Johor
26190,134311,2025-03-13,motokar,Mini,Cooper,red,petrol,W.P. Kuala Lumpur
26191,134312,2025-03-13,jip,Mini,Countryman,green,petrol,Kedah
26192,134313,2025-03-13,jip,Mini,Countryman,blue,petrol,W.P. Kuala Lumpur
26195,134317,2025-03-13,jip,Mini,Countryman,green,petrol,W.P. Kuala Lumpur
26196,134319,2025-03-13,motokar,Mini,John Cooper Works,black,petrol,W.P. Kuala Lumpur
26201,134329,2025-03-13,pick_up,Mitsubishi,Triton,grey,greendiesel,Kelantan
26205,134335,2025-03-13,motokar_pelbagai_utiliti,Mitsubishi,Xpander,red,petrol,W.P. Kuala Lumpur
26208,134341,2025-03-13,motokar,Nissan,Almera,white,petrol,Sabah
26210,134345,2025-03-13,motokar,Nissan,Almera,grey,petrol,Sabah
26212,134348,2025-03-13,window_van,Nissan,Serena,grey,petrol,Selangor
26215,134351,2025-03-13,window_van,Nissan,Serena,grey,petrol,Johor
26224,134409,2025-03-13,motokar_pelbagai_utiliti,Perodua,Alza,red,petrol,Perak
26234,134451,2025-03-13,jip,Perodua,Ativa,blue,petrol,Kelantan
26236,134458,2025-03-13,jip,Perodua,Ativa,grey,petrol,Sabah
26237,134459,2025-03-13,jip,Perodua,Ativa,grey,petrol,W.P. Kuala Lumpur
26238,134462,2025-03-13,jip,Perodua,Ativa,white,petrol,W.P. Kuala Lumpur
26244,134487,2025-03-13,motokar,Perodua,Axia,blue,petrol,Johor
26245,134506,2025-03-13,motokar,Perodua,Axia,silver,petrol,Terengganu
26246,134514,2025-03-13,motokar,Perodua,Axia,grey,petrol,Kedah
26247,134544,2025-03-13,motokar,Perodua,Axia,blue,petrol,Sabah
26254,134632,2025-03-13,motokar,Perodua,Bezza,brown,petrol,Selangor
26255,134633,2025-03-13,motokar,Perodua,Bezza,grey,petrol,W.P. Kuala Lumpur
26261,134681,2025-03-13,motokar,Perodua,Myvi,white,petrol,Terengganu
26262,134724,2025-03-13,motokar,Perodua,Myvi,silver,petrol,Johor
26263,134733,2025-03-13,motokar,Perodua,Myvi,grey,petrol,Pahang
26264,134734,2025-03-13,motokar,Perodua,Myvi,white,petrol,Johor
26265,134759,2025-03-13,motokar,Perodua,Myvi,grey,petrol,Pulau Pinang
26267,134762,2025-03-13,jip,Peugeot,408,black,petrol,Sabah
26268,134763,2025-03-13,jip,Peugeot,408,black,petrol,W.P. Kuala Lumpur
26270,134765,2025-03-13,motokar,Porsche,718 Boxster,grey,petrol,W.P. Kuala Lumpur
26271,134766,2025-03-13,motokar,Porsche,911 Carrera,grey,petrol,W.P. Kuala Lumpur
26272,134767,2025-03-13,motokar,Porsche,911 GT3,gold,petrol,Johor
26273,134768,2025-03-13,motokar,Porsche,911 Targa,white,petrol,Selangor
26274,134769,2025-03-13,jip,Porsche,Cayenne,white,petrol,W.P. Kuala Lumpur
26275,134771,2025-03-13,jip,Porsche,Macan,white,petrol,Pulau Pinang
26277,134773,2025-03-13,jip,Porsche,Macan,black,petrol,Johor
26278,134774,2025-03-13,jip,Porsche,Macan,white,petrol,W.P. Kuala Lumpur
26280,134776,2025-03-13,motokar,Porsche,Taycan,black,electric,W.P. Kuala Lumpur
26281,134777,2025-03-13,motokar,Porsche,Taycan,black,electric,Johor
26297,134883,2025-03-13,motokar,Proton,S70,grey,petrol,Kedah
26298,134899,2025-03-13,motokar,Proton,S70,blue,petrol,Johor
26299,134927,2025-03-13,motokar,Proton,S70,grey,petrol,W.P. Kuala Lumpur
26309,135151,2025-03-13,jip,Proton,X50,white,petrol,Pahang
26311,135153,2025-03-13,jip,Proton,X50,red,petrol,Pahang
26313,135163,2025-03-13,jip,Proton,X50,grey,petrol,Selangor
26314,135181,2025-03-13,jip,Proton,X50,grey,petrol,W.P. Kuala Lumpur
26318,135197,2025-03-13,jip,Proton,X70,black,petrol,W.P. Kuala Lumpur
26322,135213,2025-03-13,jip,Proton,X90,grey,petrol,W.P. Kuala Lumpur
26330,135223,2025-03-13,jip,Suzuki,Jimny,black,petrol,W.P. Kuala Lumpur
26333,135226,2025-03-13,jip,Suzuki,Jimny,green,petrol,Johor
26334,135227,2025-03-13,jip,Suzuki,Jimny Sierra,green,petrol,Sarawak
26335,135228,2025-03-13,motokar,Suzuki,Swift,yellow,petrol,W.P. Kuala Lumpur
26345,135239,2025-03-13,window_van,Toyota,Alphard,black,petrol,Selangor
26347,135244,2025-03-13,window_van,Toyota,Alphard,white,petrol,Pulau Pinang
26348,135246,2025-03-13,window_van,Toyota,Alphard,black,petrol,W.P. Kuala Lumpur
26349,135247,2025-03-13,window_van,Toyota,Alphard,black,petrol,Pahang
26350,135249,2025-03-13,window_van,Toyota,Alphard,white,petrol,Melaka
26351,135250,2025-03-13,window_van,Toyota,Alphard,white,petrol,W.P. Kuala Lumpur
26352,135251,2025-03-13,window_van,Toyota,Alphard,white,petrol,Sarawak
26353,135261,2025-03-13,window_van,Toyota,Alphard,gold,petrol,W.P. Kuala Lumpur
26354,135263,2025-03-13,window_van,Toyota,Alphard,white,petrol,Johor
26355,135265,2025-03-13,window_van,Toyota,Alphard,brown,petrol,W.P. Kuala Lumpur
26356,135266,2025-03-13,window_van,Toyota,Alphard,white,petrol,Selangor
26357,135268,2025-03-13,window_van,Toyota,Alphard,black,petrol,Pulau Pinang
26358,135270,2025-03-13,window_van,Toyota,Alphard,white,petrol,Kedah
26359,135274,2025-03-13,window_van,Toyota,Alphard,black,petrol,Johor
26360,135283,2025-03-13,window_van,Toyota,Alphard,black,petrol,Sarawak
26361,135316,2025-03-13,window_van,Toyota,Alphard,black,petrol,Perak
26362,135329,2025-03-13,motokar,Toyota,Camry,grey,hybrid_petrol,Perak
26368,135339,2025-03-13,jip,Toyota,Corolla Cross,white,petrol,Pulau Pinang
26370,135342,2025-03-13,jip,Toyota,Corolla Cross,green,petrol,W.P. Kuala Lumpur
26371,135344,2025-03-13,jip,Toyota,Corolla Cross,white,petrol,Kedah
26373,135347,2025-03-13,jip,Toyota,Corolla Cross,white,petrol,Kelantan
26377,135353,2025-03-13,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Pulau Pinang
26378,135356,2025-03-13,jip,Toyota,Corolla Cross,silver,petrol,Johor
26380,135362,2025-03-13,jip,Toyota,Corolla Cross,blue,petrol,W.P. Kuala Lumpur
26381,135364,2025-03-13,jip,Toyota,Corolla Cross,silver,hybrid_petrol,Terengganu
26382,135366,2025-03-13,jip,Toyota,Corolla Cross,blue,petrol,Selangor
26383,135371,2025-03-13,jip,Toyota,Corolla Cross,blue,hybrid_petrol,Melaka
26384,135374,2025-03-13,jip,Toyota,Corolla Cross,white,hybrid_petrol,Selangor
26387,135415,2025-03-13,window_van,Toyota,Estima,black,petrol,Perak
26391,135420,2025-03-13,jip,Toyota,Fortuner,brown,petrol,Johor
26393,135422,2025-03-13,motokar,Toyota,GR86,orange,petrol,W.P. Kuala Lumpur
26394,135423,2025-03-13,motokar,Toyota,GR86,white,petrol,Selangor
26395,135424,2025-03-13,motokar,Toyota,GR86,white,petrol,W.P. Kuala Lumpur
26398,135427,2025-03-13,jip,Toyota,Harrier,white,petrol,Pulau Pinang
26399,135428,2025-03-13,jip,Toyota,Harrier,white,petrol,Kelantan
26400,135429,2025-03-13,jip,Toyota,Harrier,black,petrol,W.P. Kuala Lumpur
26402,135433,2025-03-13,jip,Toyota,Harrier,white,petrol,Selangor
26403,135434,2025-03-13,jip,Toyota,Harrier,white,petrol,Johor
26404,135435,2025-03-13,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
26405,135436,2025-03-13,jip,Toyota,Harrier,red,petrol,W.P. Kuala Lumpur
26406,135437,2025-03-13,jip,Toyota,Harrier,red,petrol,Perak
26407,135442,2025-03-13,jip,Toyota,Harrier,maroon,petrol,Johor
26410,135447,2025-03-13,window_van,Toyota,Hiace,white,diesel,Johor
26411,135448,2025-03-13,window_van,Toyota,Hiace,white,diesel,Perak
26413,135452,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Sarawak
26414,135453,2025-03-13,pick_up,Toyota,Hilux,black,greendiesel,Perak
26415,135455,2025-03-13,pick_up,Toyota,Hilux,black,diesel,W.P. Kuala Lumpur
26416,135456,2025-03-13,pick_up,Toyota,Hilux,white,diesel,W.P. Kuala Lumpur
26417,135457,2025-03-13,pick_up,Toyota,Hilux,brown,diesel,Selangor
26418,135459,2025-03-13,pick_up,Toyota,Hilux,black,greendiesel,Johor
26419,135460,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Melaka
26420,135461,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Sarawak
26421,135462,2025-03-13,pick_up,Toyota,Hilux,white,greendiesel,Sabah
26422,135464,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Sabah
26423,135466,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Perak
26424,135467,2025-03-13,pick_up,Toyota,Hilux,black,greendiesel,W.P. Kuala Lumpur
26425,135468,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Johor
26426,135469,2025-03-13,pick_up,Toyota,Hilux,brown,diesel,Melaka
26427,135470,2025-03-13,pick_up,Toyota,Hilux,brown,diesel,Kelantan
26428,135471,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Kelantan
26430,135475,2025-03-13,pick_up,Toyota,Hilux,brown,diesel,Sabah
26431,135478,2025-03-13,pick_up,Toyota,Hilux,white,greendiesel,W.P. Kuala Lumpur
26432,135479,2025-03-13,pick_up,Toyota,Hilux,white,greendiesel,Selangor
26433,135482,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Pahang
26434,135483,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Sabah
26435,135492,2025-03-13,pick_up,Toyota,Hilux,brown,diesel,Pahang
26436,135493,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Perak
26437,135498,2025-03-13,pick_up,Toyota,Hilux,silver,greendiesel,Kedah
26438,135500,2025-03-13,pick_up,Toyota,Hilux,red,diesel,Selangor
26439,135501,2025-03-13,pick_up,Toyota,Hilux,black,diesel,Pahang
26440,135504,2025-03-13,pick_up,Toyota,Hilux,silver,diesel,Pahang
26441,135505,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Selangor
26442,135508,2025-03-13,pick_up,Toyota,Hilux,silver,diesel,Selangor
26443,135509,2025-03-13,pick_up,Toyota,Hilux,silver,greendiesel,W.P. Kuala Lumpur
26444,135515,2025-03-13,pick_up,Toyota,Hilux,white,diesel,Negeri Sembilan
26447,135518,2025-03-13,jip,Toyota,Land Cruiser,white,petrol,W.P. Kuala Lumpur
26448,135519,2025-03-13,jip,Toyota,Land Cruiser,black,petrol,Selangor
26451,135522,2025-03-13,motokar,Toyota,Supra,white,petrol,Selangor
26454,135525,2025-03-13,window_van,Toyota,Vellfire,white,petrol,W.P. Kuala Lumpur
26456,135529,2025-03-13,window_van,Toyota,Vellfire,white,petrol,Pulau Pinang
26458,135531,2025-03-13,window_van,Toyota,Vellfire,black,petrol,Selangor
26459,135533,2025-03-13,window_van,Toyota,Vellfire,white,petrol,Selangor
26460,135534,2025-03-13,window_van,Toyota,Vellfire,black,petrol,Johor
26461,135538,2025-03-13,window_van,Toyota,Vellfire,black,petrol,W.P. Kuala Lumpur
26462,135541,2025-03-13,window_van,Toyota,Vellfire,white,petrol,Johor
26466,135551,2025-03-13,motokar_pelbagai_utiliti,Toyota,Veloz,silver,petrol,W.P. Kuala Lumpur
26470,135562,2025-03-13,motokar,Toyota,Vios,red,petrol,W.P. Kuala Lumpur
26472,135567,2025-03-13,motokar,Toyota,Vios,white,petrol,Selangor
26474,135573,2025-03-13,motokar,Toyota,Vios,red,petrol,Pahang
26475,135574,2025-03-13,motokar,Toyota,Vios,silver,petrol,W.P. Kuala Lumpur
26477,135589,2025-03-13,motokar,Toyota,Vios,white,petrol,Johor
26478,135592,2025-03-13,motokar,Toyota,Vios,silver,petrol,Selangor
26479,135594,2025-03-13,motokar,Toyota,Vios,red,petrol,Johor
26480,135596,2025-03-13,motokar,Toyota,Vios,black,petrol,Johor
26481,135604,2025-03-13,motokar,Toyota,Vios,white,petrol,Perak
26482,135627,2025-03-13,motokar,Toyota,Vios,black,petrol,Selangor
